,#,Pick,Name,Pos,Team,Overall,Std.Dev,High,Low,TimesDrafted,
21,22,4.07,Michael Crabtree,WR,LV,48.9,5.1,2.12,6.09,339,"
"
22,23,4.08,Allen Robinson,WR,JAX,50.3,4.8,4.01,6.05,292,"
"
23,24,4.12,Golden Tate,WR,DET,54.0,5.6,3.12,6.12,251,"
"
24,25,4.14,Larry Fitzgerald,WR,ARI,56.2,6.0,3.05,7.02,321,"
"
25,26,5.01,DeVante Parker,WR,MIA,57.4,5.6,4.04,7.02,557,"
"
26,27,5.07,Brandon Marshall,WR,NYG,62.6,6.1,4.11,7.09,278,"
"
27,28,5.07,Stefon Diggs,WR,MIN,62.8,6.4,4.03,7.10,331,"
"
28,29,5.10,Sammy Watkins,WR,LAR,66.4,6.9,4.03,8.02,264,"
"
29,30,5.13,Jamison Crowder,WR,WAS,69.3,6.8,4.10,8.03,438,"
"
30,31,6.03,Jarvis Landry,WR,MIA,73.2,6.8,4.10,8.10,258,"
"
31,32,6.06,Emmanuel Sanders,WR,DEN,76.3,8.3,5.03,9.03,331,"
"
32,33,6.09,Willie Snead,WR,NO,78.7,8.1,5.06,9.04,143,"
"
33,34,6.13,Pierre Garcon,WR,SF,82.6,8.8,5.02,9.06,422,"
"
34,35,7.03,DeSean Jackson,WR,TB,86.5,7.8,6.02,9.09,310,"
"
35,36,7.04,Eric Decker,WR,TEN,88.1,8.9,5.06,10.02,260,"
"
36,37,7.10,Jeremy Maclin,WR,BAL,93.6,7.7,6.06,10.06,229,"
"
37,38,7.10,Randall Cobb,WR,GB,94.4,9.1,5.02,10.07,218,"
"
38,39,7.12,Tyrell Williams,WR,LAC,96.1,8.5,6.05,10.07,232,"
"
39,40,7.14,Chris Hogan,WR,NE,97.6,10.3,4.11,11.03,447,"
"
40,41,8.02,Corey Coleman,WR,CLE,99.6,7.6,7.01,10.11,230,"
"
41,42,8.06,Marvin Jones,WR,DET,103.7,10.1,6.02,11.03,206,"
"
42,43,8.10,John Brown,WR,ARI,108.1,8.1,7.02,11.07,227,"
"
43,44,8.11,Donte Moncrief,WR,IND,108.9,8.0,6.04,11.07,164,"
"
44,45,8.14,Corey Davis,WR,TEN,112.2,7.8,8.03,11.11,182,"
"
45,46,9.05,Adam Thielen,WR,MIN,117.0,8.3,8.08,12.04,209,"
"
46,47,9.07,Rishard Matthews,WR,TEN,118.7,11.7,7.01,12.11,154,"
"
47,48,9.09,Jordan Matthews,WR,BUF,121.3,9.5,8.06,12.07,110,"
"
48,49,9.12,Ted Ginn Jr,WR,NO,123.9,10.0,8.04,12.11,233,"
"
49,50,9.13,Cooper Kupp,WR,LAR,124.8,10.2,8.02,12.12,134,"
"
50,51,9.14,Kenny Britt,WR,NE,125.9,10.9,7.03,12.10,90,"
"
51,52,10.02,Zay Jones,WR,BUF,128.5,8.9,8.11,13.01,143,"
"
52,53,10.06,Mike Wallace,WR,BAL,132.3,10.7,8.09,13.06,137,"
"
53,54,10.10,Kevin White,WR,CHI,136.4,9.7,9.05,13.12,147,"
"
54,55,11.01,Sterling Shepard,WR,NYG,140.9,9.9,10.02,15.01,79,"
"
55,56,11.03,Kenny Golladay,WR,DET,143.5,10.3,10.05,14.12,82,"
"
56,57,11.08,Robby Anderson,WR,NYJ,148.3,12.4,7.12,15.05,95,"
"
57,58,11.10,Taylor Gabriel,WR,ATL,150.1,12.5,9.02,15.05,85,"
"
58,59,11.14,Danny Amendola,WR,NE,153.8,14.1,9.09,15.08,115,"
"
59,60,12.01,Cole Beasley,WR,DAL,154.7,14.6,9.12,15.10,93,"
"
60,61,12.02,Kenny Stills,WR,MIA,155.9,20.4,9.01,15.10,15,"
"
61,62,12.05,Josh Doctson,WR,WAS,158.9,13.2,10.12,15.12,43,"
"
62,63,12.09,Tyler Lockett,WR,SEA,162.7,15.0,9.03,15.12,114,"
"
63,64,12.09,Torrey Smith,WR,PHI,162.8,16.1,11.08,15.11,22,"
"
64,65,12.09,Mohamed Sanu,WR,ATL,162.9,16.4,9.12,15.12,35,"
"
65,66,12.09,Travis Benjamin,WR,LAC,163.2,10.4,12.12,15.12,16,"
"
66,67,12.10,Kendall Wright,WR,CHI,163.9,11.6,12.04,15.12,40,"
"
67,68,12.10,John Ross,WR,CIN,163.9,12.1,12.03,15.12,48,"
"
