,#,Pick,Name,Pos,Team,Overall,Std.Dev,High,Low,TimesDrafted,
27,28,5.02,D'Andre Swift,RB,DET,57.8,6.7,4.01,7.05,592,"
"
28,29,5.05,Ronald Jones II,RB,TB,60.6,7.8,3.03,7.07,1029,"
"
29,30,5.07,Cam Akers,RB,LAR,62.8,7.5,3.12,7.10,917,"
"
30,31,5.09,Marlon Mack,RB,IND,65.4,7.5,4.01,7.08,386,"
"
31,32,5.14,J.K. Dobbins,RB,BAL,69.7,6.8,4.01,8.05,574,"
"
32,33,6.07,Jordan Howard,RB,PHI,77.1,6.9,5.01,9.03,598,"
"
33,34,6.10,Sony Michel,RB,NE,79.5,7.9,4.08,9.01,339,"
"
34,35,6.14,Kerryon Johnson,RB,DET,83.8,8.6,3.09,9.09,396,"
"
35,36,7.01,Phillip Lindsay,RB,DEN,85.3,8.0,6.02,9.07,453,"
"
36,37,7.03,Tevin Coleman,RB,SF,86.6,7.9,5.08,9.07,322,"
"
37,38,7.07,Matt Breida,RB,MIA,90.8,8.1,5.07,10.03,267,"
"
38,39,7.09,Alexander Mattison,RB,MIN,93.0,6.9,7.01,9.11,279,"
"
39,40,7.10,Zack Moss,RB,BUF,93.7,10.4,6.01,11.05,540,"
"
40,41,7.11,Latavius Murray,RB,NO,95.2,8.0,5.01,10.08,444,"
"
41,42,8.03,James White,RB,NE,100.5,8.9,5.05,11.05,250,"
"
42,43,8.06,Darrell Henderson,RB,LAR,103.7,8.6,3.11,10.12,228,"
"
43,44,8.07,Antonio Gibson,RB,WAS,105.3,10.7,6.08,12.07,514,"
"
44,45,8.14,Chase Edmonds,RB,ARI,112.4,9.3,6.05,12.06,503,"
"
45,46,9.02,Ke'Shawn Vaughn,RB,TB,114.4,12.2,6.02,12.07,134,"
"
46,47,9.03,Damien Williams,RB,KC,115.0,16.5,7.06,12.11,107,"
"
47,48,9.03,Damien Harris,RB,NE,115.3,11.9,5.04,12.11,458,"
"
48,49,9.04,Tony Pollard,RB,DAL,115.7,7.5,8.11,11.10,250,"
"
49,50,9.06,Adrian Peterson,RB,DET,117.7,11.2,6.01,13.05,386,"
"
50,51,9.14,Tarik Cohen,RB,CHI,125.6,12.5,8.01,15.01,378,"
"
51,52,10.05,A.J. Dillon,RB,GB,131.0,13.7,7.02,14.12,301,"
"
52,53,10.06,Justin Jackson,RB,LAC,131.7,10.8,8.02,13.10,191,"
"
53,54,11.06,Bryce Love,RB,WAS,146.4,18.6,7.08,15.12,334,"
"
54,55,11.07,Ryquell Armstead,RB,JAX,147.2,27.0,6.10,15.10,42,"
"
55,56,11.08,Carlos Hyde,RB,SEA,148.4,14.6,8.06,15.08,238,"
"
56,57,11.10,Boston Scott,RB,PHI,149.6,17.6,7.07,15.12,436,"
"
57,58,11.13,Nyheim Hines,RB,IND,152.9,18.1,9.03,15.10,31,"
"
58,59,11.13,Chris Thompson,RB,JAX,153.3,24.4,6.02,16.04,43,"
"
59,60,12.01,Benny Snell Jr.,RB,PIT,155.2,17.4,10.01,17.07,80,"
"
60,61,12.01,Jerick McKinnon,RB,SF,155.3,17.9,8.01,16.06,132,"
"
61,62,12.03,Darrel Williams,RB,KC,156.8,25.8,9.02,19.07,27,"
"
62,63,12.04,Ito Smith,RB,ATL,158.4,22.5,11.06,18.06,17,"
"
63,64,12.04,LeSean McCoy,RB,TB,158.5,20.8,3.01,16.09,137,"
"
64,65,12.04,Duke Johnson,RB,HOU,158.5,16.9,8.07,15.12,211,"
"
65,66,12.05,Lamar Miller,RB,WAS,159.0,17.3,10.03,15.12,23,"
"
66,67,12.06,DeAndre Washington,RB,MIA,160.4,13.9,11.06,15.12,42,"
"
67,68,12.06,Joshua Kelley,RB,LAC,160.5,13.6,11.09,15.12,39,"
"
68,69,12.07,Rashaad Penny,RB,SEA,161.3,16.1,10.11,16.03,135,"
"
69,70,12.08,Anthony McFarland Jr.,RB,PIT,161.9,14.6,11.09,15.11,26,"
"
70,71,12.11,Jamaal Williams,RB,GB,165.0,14.5,10.02,15.12,74,"
"
71,72,12.12,Darrynton Evans,RB,TEN,165.8,10.8,11.12,15.12,39,"
"
